"1362","1812","Июньским утром 1812 года по трём мостам, наведённым через реку Неман, переправились полки самой мощной армии мира. Французы и поляки, итальянцы и австрийцы, пруссаки и испанцы, португальцы, голландцы, представители многочисленных германских княжеств…«Войска двунадесяти языков» — так называли эту армию русские. Возглавляемая императором Франции Наполеоном, она вторглась в пределы Российской империи.</span>","Документальное"
"1363","1812","Июньским утром 1812 года по трём мостам, наведённым через реку Неман, переправились полки самой мощной армии мира. Французы и поляки, итальянцы и австрийцы, пруссаки и испанцы, португальцы, голландцы, представители многочисленных германских княжеств…«Войска двунадесяти языков» — так называли эту армию русские. Возглавляемая императором Франции Наполеоном, она вторглась в пределы Российской империи.</span>","Историческое кино"
"1364","Россия молодая","Фильм о подвиге русских людей, спасших Архангельск, где строился русский флот, от шведов в конце XVII — начале XVIII века.</span>","Драмы"
"1365","Россия молодая","Фильм о подвиге русских людей, спасших Архангельск, где строился русский флот, от шведов в конце XVII — начале XVIII века.</span>","Историческое кино"
"1366","Россия молодая","Фильм о подвиге русских людей, спасших Архангельск, где строился русский флот, от шведов в конце XVII — начале XVIII века.</span>","Советское кино"
"1367","История государства Российского. Смута на Руси","Эта историческая телекартина создана на основе одноименного фундаментального 12-томного труда знаменитого русского историка Николая Карамзина. Каждая из серий, которая будет длиться 4 минуты, выполнена в технике трехмерной компьютерной анимации. Сериал охватывает огромный исторический период от Славянской Руси до Смутного времени.</span>","Документальное"
"1368","История государства Российского. Смута на Руси","Эта историческая телекартина создана на основе одноименного фундаментального 12-томного труда знаменитого русского историка Николая Карамзина. Каждая из серий, которая будет длиться 4 минуты, выполнена в технике трехмерной компьютерной анимации. Сериал охватывает огромный исторический период от Славянской Руси до Смутного времени.</span>","Историческое кино"
"1369","История государства Российского. Романовы","Эта историческая телекартина создана на основе одноименного фундаментального 12-томного труда знаменитого русского историка Николая Карамзина. Каждая из серий, которая будет длиться 4 минуты, выполнена в технике трехмерной компьютерной анимации. Сериал охватывает огромный исторический период от Славянской Руси до Смутного времени.</span>","Документальное"
"1370","История государства Российского. Романовы","Эта историческая телекартина создана на основе одноименного фундаментального 12-томного труда знаменитого русского историка Николая Карамзина. Каждая из серий, которая будет длиться 4 минуты, выполнена в технике трехмерной компьютерной анимации. Сериал охватывает огромный исторический период от Славянской Руси до Смутного времени.</span>","Историческое кино"
"1371","История государства Российского. Рюриковичи","Эта историческая телекартина создана на основе одноименного фундаментального 12-томного труда знаменитого русского историка Николая Карамзина. Каждая из серий, которая будет длиться 4 минуты, выполнена в технике трехмерной компьютерной анимации. Сериал охватывает огромный исторический период от Славянской Руси до Смутного времени.</span>","Документальное"
"1372","История государства Российского. Рюриковичи","Эта историческая телекартина создана на основе одноименного фундаментального 12-томного труда знаменитого русского историка Николая Карамзина. Каждая из серий, которая будет длиться 4 минуты, выполнена в технике трехмерной компьютерной анимации. Сериал охватывает огромный исторический период от Славянской Руси до Смутного времени.</span>","Историческое кино"
"1373","Гардемарины, вперед!","Елизавета, оказавшаяся на престоле, доверяет лишь единицам. Среди них — личный врач царицы Лесток (Владислав Стржельчик), который на самом деле уже давно подкуплен французским кардиналом де Флери (Иннокентий Смоктуновский) с целью склонить Елизавету к союзу со своим государством. Будучи в Париже, де Флери узнает о существовании ценного архива Бестужева, который содержит множество ранее никем не виденных документов. Но главное, что эти бумаги при мудром использовании могут стать мощным оружием против врагов. Задание найти архив получает шевалье де Брильи (Михаил Боярский). Но де Брильи не скоро привезет ценные документы в Париж: он страстно влюбляется в родственницу вице-канцлера Анастасию Ягужинскую (Татьяна Лютаева), которая содержится под стражей, и бежит вместе с ней. Актер Сергей Жигунов отзывался о работе в фильме как о погружении с максимальной отдачей. По его словам, в фильме Дружининой есть точное попадание в артистов. По словам Дмитрия Харатьяна, после того, как фильм вышел на экраны, в его жизни и в жизни его коллег по съёмочной площадке началось какое-то безумие: приходили десятки писем от влюблённых фанаток. Однако актер Шевельков неожиданно отозвался об опыте, полученном на съемках, как о неудачном. Однако ни одна субъективная оценка своей работы на площадке не сравнится с той известностью и народной любовью, которые получили «гардемарины».Причины посмотреть▪ Любимый приключенческий фильм советских зрителей.▪ Лучшие советские актеры Сергей Жигунов, Дмитрий Харатьян и Владимир Шевельков в главных ролях.","Мелодрамы"
"1374","Гардемарины, вперед!","Елизавета, оказавшаяся на престоле, доверяет лишь единицам. Среди них — личный врач царицы Лесток (Владислав Стржельчик), который на самом деле уже давно подкуплен французским кардиналом де Флери (Иннокентий Смоктуновский) с целью склонить Елизавету к союзу со своим государством. Будучи в Париже, де Флери узнает о существовании ценного архива Бестужева, который содержит множество ранее никем не виденных документов. Но главное, что эти бумаги при мудром использовании могут стать мощным оружием против врагов. Задание найти архив получает шевалье де Брильи (Михаил Боярский). Но де Брильи не скоро привезет ценные документы в Париж: он страстно влюбляется в родственницу вице-канцлера Анастасию Ягужинскую (Татьяна Лютаева), которая содержится под стражей, и бежит вместе с ней. Актер Сергей Жигунов отзывался о работе в фильме как о погружении с максимальной отдачей. По его словам, в фильме Дружининой есть точное попадание в артистов. По словам Дмитрия Харатьяна, после того, как фильм вышел на экраны, в его жизни и в жизни его коллег по съёмочной площадке началось какое-то безумие: приходили десятки писем от влюблённых фанаток. Однако актер Шевельков неожиданно отозвался об опыте, полученном на съемках, как о неудачном. Однако ни одна субъективная оценка своей работы на площадке не сравнится с той известностью и народной любовью, которые получили «гардемарины».Причины посмотреть▪ Любимый приключенческий фильм советских зрителей.▪ Лучшие советские актеры Сергей Жигунов, Дмитрий Харатьян и Владимир Шевельков в главных ролях.","Приключения"
"1375","Гардемарины, вперед!","Елизавета, оказавшаяся на престоле, доверяет лишь единицам. Среди них — личный врач царицы Лесток (Владислав Стржельчик), который на самом деле уже давно подкуплен французским кардиналом де Флери (Иннокентий Смоктуновский) с целью склонить Елизавету к союзу со своим государством. Будучи в Париже, де Флери узнает о существовании ценного архива Бестужева, который содержит множество ранее никем не виденных документов. Но главное, что эти бумаги при мудром использовании могут стать мощным оружием против врагов. Задание найти архив получает шевалье де Брильи (Михаил Боярский). Но де Брильи не скоро привезет ценные документы в Париж: он страстно влюбляется в родственницу вице-канцлера Анастасию Ягужинскую (Татьяна Лютаева), которая содержится под стражей, и бежит вместе с ней. Актер Сергей Жигунов отзывался о работе в фильме как о погружении с максимальной отдачей. По его словам, в фильме Дружининой есть точное попадание в артистов. По словам Дмитрия Харатьяна, после того, как фильм вышел на экраны, в его жизни и в жизни его коллег по съёмочной площадке началось какое-то безумие: приходили десятки писем от влюблённых фанаток. Однако актер Шевельков неожиданно отозвался об опыте, полученном на съемках, как о неудачном. Однако ни одна субъективная оценка своей работы на площадке не сравнится с той известностью и народной любовью, которые получили «гардемарины».Причины посмотреть▪ Любимый приключенческий фильм советских зрителей.▪ Лучшие советские актеры Сергей Жигунов, Дмитрий Харатьян и Владимир Шевельков в главных ролях.","Историческое кино"
"1376","Друзья","Основное действие сериала разворачивается вокруг взаимоотношений двух героев: Рейчел Грин и Росса Геллера. Молодые люди знали друг друга ещё со школьной скамьи. После окончания учёбы их пути разошлись, однако через несколько лет волею судеб Рейчел и Росс вновь встретились.Рэйчел — взбалмошная красотка из богатой семьи, совершенно не приспособленная к реальной жизни. Она сбежала с собственной свадьбы и заглянула в кафе, где случайно встретила давних знакомых: возмужавшего Росса, который работает в музее палеонтологом, и его младшую сестру Монику, которая трудится шеф-поваром и имеет патологическую страсть к чистоте.В ходе развития сюжета Рэйчел знакомится с другими персонажами: Чендлером Бингом — однокашником Росса по университету и мелким офисным клерком, Фиби Буффе — массажисткой и исполнительницей песен собственного сочинения, Джо Триббиани — обаятельным, но неудачливым актёром, который пользуется огромным успехом у женщин.Моника предлагает горе-невесте поселиться в её съемной квартире и начать жизнь с чистого листа. Рэйчел, не раздумывая, соглашается. Красотке быстро удаётся найти работу официантки и влиться в компанию друзей. Впереди молодых людей ждёт масса приключений и забавных курьёзов, смеха, слёз и разочарований. Выдержит ли их дружба все посланные жизнью испытания?","Комедии"
"1377","Друзья","Основное действие сериала разворачивается вокруг взаимоотношений двух героев: Рейчел Грин и Росса Геллера. Молодые люди знали друг друга ещё со школьной скамьи. После окончания учёбы их пути разошлись, однако через несколько лет волею судеб Рейчел и Росс вновь встретились.Рэйчел — взбалмошная красотка из богатой семьи, совершенно не приспособленная к реальной жизни. Она сбежала с собственной свадьбы и заглянула в кафе, где случайно встретила давних знакомых: возмужавшего Росса, который работает в музее палеонтологом, и его младшую сестру Монику, которая трудится шеф-поваром и имеет патологическую страсть к чистоте.В ходе развития сюжета Рэйчел знакомится с другими персонажами: Чендлером Бингом — однокашником Росса по университету и мелким офисным клерком, Фиби Буффе — массажисткой и исполнительницей песен собственного сочинения, Джо Триббиани — обаятельным, но неудачливым актёром, который пользуется огромным успехом у женщин.Моника предлагает горе-невесте поселиться в её съемной квартире и начать жизнь с чистого листа. Рэйчел, не раздумывая, соглашается. Красотке быстро удаётся найти работу официантки и влиться в компанию друзей. Впереди молодых людей ждёт масса приключений и забавных курьёзов, смеха, слёз и разочарований. Выдержит ли их дружба все посланные жизнью испытания?","Мелодрамы"
"1378","Иван Васильевич меняет профессию","Изобретать Александр Тимофеев превратил собственную квартиру в настоящую научную лабораторию. Молодой ученый поставил перед собой амбициозную цель — построить машину времени. Задумка удалась, но в процессе испытаний Шурик теряет сознание. Вскоре домой возвращается его жена — начинающая киноактриса. Она заявляет, что бросает мужа ради режиссёра Якина и немедля улетает с ним на отдых в Гагры. На этом потрясения не заканчиваются.Возмущенные соседи требуют от Шурика прекратить безобразие и больше не проводить сомнительные эксперименты в жилом доме. Чтобы сгладить конфликт, изобретатель демонстрирует управдому Бунше возможности чудо-машины. Он заставляет исчезнуть стену между своей и соседской квартирой, где и застаёт врасплох воришку Жоржа в процессе ограбления.Однако смутить домушника непросто: он без стеснения переходит в квартиру Шурика и ловко переводит разговор на изобретение. Польщёный вниманием к своему детищу, молодой ученый вновь крутит ручку и открывает портал в прошлое.Перед изумлённым взором советских граждан предстаёт царь Иван IV вместе с дьяком. В результате переполоха царь перемещается в квартиру к Шурику, а Иван Васильевич Бунша и Жорж Милославский — в царские палаты. Внезапно портал закрывается. Хитрый мошенник быстро понимает, что управдом — копия государя Ивана Грозного, и решает провернуть очередную аферу.","Советское кино"
"1379","Иван Васильевич меняет профессию","Изобретать Александр Тимофеев превратил собственную квартиру в настоящую научную лабораторию. Молодой ученый поставил перед собой амбициозную цель — построить машину времени. Задумка удалась, но в процессе испытаний Шурик теряет сознание. Вскоре домой возвращается его жена — начинающая киноактриса. Она заявляет, что бросает мужа ради режиссёра Якина и немедля улетает с ним на отдых в Гагры. На этом потрясения не заканчиваются.Возмущенные соседи требуют от Шурика прекратить безобразие и больше не проводить сомнительные эксперименты в жилом доме. Чтобы сгладить конфликт, изобретатель демонстрирует управдому Бунше возможности чудо-машины. Он заставляет исчезнуть стену между своей и соседской квартирой, где и застаёт врасплох воришку Жоржа в процессе ограбления.Однако смутить домушника непросто: он без стеснения переходит в квартиру Шурика и ловко переводит разговор на изобретение. Польщёный вниманием к своему детищу, молодой ученый вновь крутит ручку и открывает портал в прошлое.Перед изумлённым взором советских граждан предстаёт царь Иван IV вместе с дьяком. В результате переполоха царь перемещается в квартиру к Шурику, а Иван Васильевич Бунша и Жорж Милославский — в царские палаты. Внезапно портал закрывается. Хитрый мошенник быстро понимает, что управдом — копия государя Ивана Грозного, и решает провернуть очередную аферу.","Комедии"
"1380","Назад в будущее","История о смелом Марти Макфлае и его друге — ученом докторе Брауне. Перемещаясь во времени на изобретении ученого Марти ставит на место спесивого и не очень умного наглеца Биффа Таннена, учит отца знакомиться и общаться с девушками и становится свидетелем первого поцелуя своих родителей. Фильм «Назад в будущее» вышел в свет в 1985 году, но зрительская любовь не увядает до сих пор. И дети, и молодежь, и люди зрелого возраста с восторгом наблюдают за захватывающими приключениями героев. Динамичный сюжет, отличная музыка, великолепная игра актеров — вот что характеризует фантастическую картину.    Смотрите в онлайн-кинотеатре Окко фильм «Назад в будущее» — первую часть культовой трилогии, на которой выросло не одно поколение киноманов. Если по каким-то причинам вы еще не видели этот фильм, то самое время сделать это.    Предлагаем вашему вниманию коллекцию самых популярных фильмов, сериалов, и самых свежих новинок. Гарантируем абсолютно легальный контент, чистый звук и лицензионный перевод. Наслаждайтесь сюжетом фильма «Назад в будущее» (полная версия на русском языке). Смотрите любимое кино в хорошем качестве HD 1080 или 720 и без рекламы.</span>","Приключения"
"1381","Назад в будущее","История о смелом Марти Макфлае и его друге — ученом докторе Брауне. Перемещаясь во времени на изобретении ученого Марти ставит на место спесивого и не очень умного наглеца Биффа Таннена, учит отца знакомиться и общаться с девушками и становится свидетелем первого поцелуя своих родителей. Фильм «Назад в будущее» вышел в свет в 1985 году, но зрительская любовь не увядает до сих пор. И дети, и молодежь, и люди зрелого возраста с восторгом наблюдают за захватывающими приключениями героев. Динамичный сюжет, отличная музыка, великолепная игра актеров — вот что характеризует фантастическую картину.    Смотрите в онлайн-кинотеатре Окко фильм «Назад в будущее» — первую часть культовой трилогии, на которой выросло не одно поколение киноманов. Если по каким-то причинам вы еще не видели этот фильм, то самое время сделать это.    Предлагаем вашему вниманию коллекцию самых популярных фильмов, сериалов, и самых свежих новинок. Гарантируем абсолютно легальный контент, чистый звук и лицензионный перевод. Наслаждайтесь сюжетом фильма «Назад в будущее» (полная версия на русском языке). Смотрите любимое кино в хорошем качестве HD 1080 или 720 и без рекламы.</span>","Комедии"
"1382","Назад в будущее","История о смелом Марти Макфлае и его друге — ученом докторе Брауне. Перемещаясь во времени на изобретении ученого Марти ставит на место спесивого и не очень умного наглеца Биффа Таннена, учит отца знакомиться и общаться с девушками и становится свидетелем первого поцелуя своих родителей. Фильм «Назад в будущее» вышел в свет в 1985 году, но зрительская любовь не увядает до сих пор. И дети, и молодежь, и люди зрелого возраста с восторгом наблюдают за захватывающими приключениями героев. Динамичный сюжет, отличная музыка, великолепная игра актеров — вот что характеризует фантастическую картину.    Смотрите в онлайн-кинотеатре Окко фильм «Назад в будущее» — первую часть культовой трилогии, на которой выросло не одно поколение киноманов. Если по каким-то причинам вы еще не видели этот фильм, то самое время сделать это.    Предлагаем вашему вниманию коллекцию самых популярных фильмов, сериалов, и самых свежих новинок. Гарантируем абсолютно легальный контент, чистый звук и лицензионный перевод. Наслаждайтесь сюжетом фильма «Назад в будущее» (полная версия на русском языке). Смотрите любимое кино в хорошем качестве HD 1080 или 720 и без рекламы.</span>","Фантастика"
"1383","Бесстыдники","Фрэнк Галлахер (Уильям Х. Мэйси) — настоящий паразит общества. Самовлюблённый эгоист, страдающий алкоголизмом, ко всему прочему ещё и отец шестерых детей. Он не отягощает себя исполнением родительских обязанностей и живет на пособие, которое получает благодаря выдуманной инвалидности. Всё, чем занимается Фрэнк, — прикладывается к бутылке и придумывает новые схемы получения пенсии.И пока отец во всю пытается мошенничать, Фиона (Эмми Россам) — старшая дочь Фрэнка — занимается воспитанием младших братьев и сестры. Ответственно подойдя к выбору, она бросает школу и устраивается на работу, чтобы прокормить 5 голодных ртов. Следующий по возрасту брат Филип (Джереми Аллен Уайт) помогает, как может. Он хорошо учится и подрабатывает, но не совсем легальными способами, приторговывая травкой из-под полы и сдавая экзамены за одноклассников.Средненький Иэн (Камерон Монахэн) — скрытый гей, который тоже вносит свой вклад в семью, работая в местном магазинчике. Младшая Дэби (Эмма Кинни) — добрая девочка, которая от души старается помочь горе-отцу и не отказывается от встреч с матерью-предательницей. Сын Карл (Итан Каткоски) чрезмерно агрессивен, из-за чего у него постоянно возникают проблемы в школе. Самый младший ребёнок Галлахеров Лиэм и вовсе родился афроамериканцем, хотя оба родителя белые. Не понятно, как выживает это эксцентричное семейство. Но лучше точно один раз увидеть!","Драмы"
"1384","Бесстыдники","Фрэнк Галлахер (Уильям Х. Мэйси) — настоящий паразит общества. Самовлюблённый эгоист, страдающий алкоголизмом, ко всему прочему ещё и отец шестерых детей. Он не отягощает себя исполнением родительских обязанностей и живет на пособие, которое получает благодаря выдуманной инвалидности. Всё, чем занимается Фрэнк, — прикладывается к бутылке и придумывает новые схемы получения пенсии.И пока отец во всю пытается мошенничать, Фиона (Эмми Россам) — старшая дочь Фрэнка — занимается воспитанием младших братьев и сестры. Ответственно подойдя к выбору, она бросает школу и устраивается на работу, чтобы прокормить 5 голодных ртов. Следующий по возрасту брат Филип (Джереми Аллен Уайт) помогает, как может. Он хорошо учится и подрабатывает, но не совсем легальными способами, приторговывая травкой из-под полы и сдавая экзамены за одноклассников.Средненький Иэн (Камерон Монахэн) — скрытый гей, который тоже вносит свой вклад в семью, работая в местном магазинчике. Младшая Дэби (Эмма Кинни) — добрая девочка, которая от души старается помочь горе-отцу и не отказывается от встреч с матерью-предательницей. Сын Карл (Итан Каткоски) чрезмерно агрессивен, из-за чего у него постоянно возникают проблемы в школе. Самый младший ребёнок Галлахеров Лиэм и вовсе родился афроамериканцем, хотя оба родителя белые. Не понятно, как выживает это эксцентричное семейство. Но лучше точно один раз увидеть!","Комедии"
"1385","Теория большого взрыва","Шелдон и Леонард — великие умы. Они талантливые физики с незаурядными интеллектуальными данными. У парней очень высокий уровень IQ и в целом они классические «ботаники», которых, кроме науки, ничто не интересует. На будущее они строят наполеоновские планы, но совершенно не умеют общаться с противоположным полом.Ребята вдвоём снимают одну квартиру и вместе живут по строгому регламенту. Они много работают, а свободное время часто проводят вместе. У них есть приятели — астрофизик Раджеш Кутрапали из Индии и полиглот Говард Воловиц. К сожалению, они тоже совсем не умеют общаться с девушками, а иногда и вовсе теряют дар речи при их виде.Всё меняется, когда в квартире напротив поселилась не слишком умная, но очаровательная блондинка Пенни. Леонард начинает флиртовать с девушкой, и та решает дать шанс молодому учёному. Глядя на приятеля, Раджеш и Говард преодолевают свои страхи и комплексы. Они постепенно начинают общаться с девушками. И только Шелдон, свято верующий в свою гениальность, не обращает внимание на представительниц противоположного пола. Он полностью погружен в науку. Но рано или поздно и Шелдон сдастся под натиском женских чар...","Комедии"
"1386","Как я встретил вашу маму","Действие сериала разворачивается как бы наоборот. На дворе 2030 год. Отец семейства, Тед Мосби, рассказывает подрастающим детям о собственной молодости. Мужчина вспоминает забавные история из жизни своих друзей, которые переключались с ними примерно 25 лет назад (с 2005 года и даже раньше). Кроме этого, Тед описывает обстоятельства, при которых он познакомился с будущей миссис Мосби, матерью своих отпрысков.Итак, в далеком прошлом молодой Тед Мосби был мечтательным романтиком, который, впрочем, не испытывал особой тяги к серьёзным отношениям. Но жизнь юноши кардинально меняется в момент, когда лучший друг Маршалл сообщает Теду, что планирует сделать предложение своей возлюбленной Лили. Нашего героя впервые посещает мысль о том, что ему тоже не мешало бы найти себе пару. С этим абсолютно не согласен второй друг Теда — Барни. Молодой человек является убежденным холостяком, а семейным отношениям предпочитает секс на одну ночь.Через некоторое время к компании Теда, Барни, Маршалла и Лили присоединяется красотка Робин. Главный герой без ума влюбляется в неё, но девушка не отвечает взаимностью. Эти совершенно разные люди совсем скоро станут лучшими друзьями, которые проведут незабываемые и безбашенные годы в Нью-Йорке....","Комедии"
"1387","Как я встретил вашу маму","Действие сериала разворачивается как бы наоборот. На дворе 2030 год. Отец семейства, Тед Мосби, рассказывает подрастающим детям о собственной молодости. Мужчина вспоминает забавные история из жизни своих друзей, которые переключались с ними примерно 25 лет назад (с 2005 года и даже раньше). Кроме этого, Тед описывает обстоятельства, при которых он познакомился с будущей миссис Мосби, матерью своих отпрысков.Итак, в далеком прошлом молодой Тед Мосби был мечтательным романтиком, который, впрочем, не испытывал особой тяги к серьёзным отношениям. Но жизнь юноши кардинально меняется в момент, когда лучший друг Маршалл сообщает Теду, что планирует сделать предложение своей возлюбленной Лили. Нашего героя впервые посещает мысль о том, что ему тоже не мешало бы найти себе пару. С этим абсолютно не согласен второй друг Теда — Барни. Молодой человек является убежденным холостяком, а семейным отношениям предпочитает секс на одну ночь.Через некоторое время к компании Теда, Барни, Маршалла и Лили присоединяется красотка Робин. Главный герой без ума влюбляется в неё, но девушка не отвечает взаимностью. Эти совершенно разные люди совсем скоро станут лучшими друзьями, которые проведут незабываемые и безбашенные годы в Нью-Йорке....","Драмы"
"1388","Огни большого города","Маленький Бродяга встречает красивую слепую девушку, торгующую цветами на улице, которая по ошибке принимает его за богатого герцога. Узнав о том, что операция может вернуть ей зрение, маленький Бродяга пускается на поиски денег.</span>","Комедии"
"1389","Огни большого города","Маленький Бродяга встречает красивую слепую девушку, торгующую цветами на улице, которая по ошибке принимает его за богатого герцога. Узнав о том, что операция может вернуть ей зрение, маленький Бродяга пускается на поиски денег.</span>","Драмы"
